ISC file: c6288.isc

Gate	Type	Fanout
2322	0	1
2357	2322	0
2358	2322	0
2359	2322	0
2326	0	0
2327	0	0
2328	0	0
2329	0	0
2330	0	0
2331	0	0
2332	0	0
2333	0	0
2334	0	0
2335	0	0
2336	0	0
2337	0	0
2338	0	0
2339	0	0
2340	0	0
2341	0	0
2342	0	0
2343	0	0
2344	0	0
2345	0	0
2346	0	0
2347	0	0
2348	0	0
2349	0	0
2350	0	0
2350	0	1
2398	2350	0
2462	2350	0
2353	0	0
2353	0	1
2402	2353	0
2403	2353	0
2404	2353	0
2357	0	0
2358	0	0
2359	0	0
2359	0	1
2410	2359	0
2475	2359	0
2362	0	0
2362	0	1
2414	2362	0
2476	2362	0
2365	0	0
2365	0	1
2418	2365	0
2481	2365	0
2368	0	0
2368	0	1
2422	2368	0
2486	2368	0
2371	0	0
2371	0	1
2426	2371	0
2491	2371	0
2374	0	0
2374	0	1
2430	2374	0
2496	2374	0
2377	0	0
2377	0	1
2434	2377	0
2501	2377	0
2380	0	0
2380	0	1
2438	2380	0
2506	2380	0
2383	0	0
2383	0	1
2442	2383	0
2511	2383	0
2386	0	0
2386	0	1
2446	2386	0
2516	2386	0
2389	0	0
2389	0	1
2450	2389	0
2521	2389	0
2392	0	0
2392	0	1
2454	2392	0
2526	2392	0
2395	0	0
2395	0	1
2458	2395	0
2531	2395	0
2398	0	0
2398	0	1
2462	2398	0
2463	2398	0
2464	2398	0
2402	0	0
2403	0	0
2404	0	0
2404	0	1
2470	2404	0
2544	2404	0
2407	0	0
2407	0	1
2470	2407	0
2543	2407	0
2410	0	0
2410	0	1
2474	2410	0
2475	2410	0
2650	2410	0
2414	0	0
2414	0	1
2476	2414	0
2477	2414	0
2478	2414	0
2418	0	0
2418	0	1
2481	2418	0
2482	2418	0
2483	2418	0
2422	0	0
2422	0	1
2486	2422	0
2487	2422	0
2488	2422	0
2426	0	0
2426	0	1
2491	2426	0
2492	2426	0
2493	2426	0
2430	0	0
2430	0	1
2496	2430	0
2497	2430	0
2498	2430	0
2434	0	0
2434	0	1
2501	2434	0
2502	2434	0
2503	2434	0
2438	0	0
2438	0	1
2506	2438	0
2507	2438	0
2508	2438	0
2442	0	0
2442	0	1
2511	2442	0
2512	2442	0
2513	2442	0
2446	0	0
2446	0	1
2516	2446	0
2517	2446	0
2518	2446	0
2450	0	0
2450	0	1
2521	2450	0
2522	2450	0
2523	2450	0
2454	0	0
2454	0	1
2526	2454	0
2527	2454	0
2528	2454	0
2458	0	0
2458	0	1
2531	2458	0
2532	2458	0
2533	2458	0
2462	0	0
2463	0	0
2464	0	0
2464	0	1
2539	2464	0
2587	2464	0
2467	0	0
2467	0	1
2539	2467	0
2586	2467	0
2470	0	0
2470	0	1
2543	2470	0
2544	2470	0
2684	2470	0
2474	0	0
2475	0	0
2476	0	0
2477	0	0
2478	0	0
2478	0	1
2595	2478	0
2654	2478	0
2481	0	0
2482	0	0
2483	0	0
2483	0	1
2599	2483	0
2656	2483	0
2486	0	0
2487	0	0
2488	0	0
2488	0	1
2603	2488	0
2658	2488	0
2491	0	0
2492	0	0
2493	0	0
2493	0	1
2607	2493	0
2660	2493	0
2496	0	0
2497	0	0
2498	0	0
2498	0	1
2611	2498	0
2662	2498	0
2501	0	0
2502	0	0
2503	0	0
2503	0	1
2615	2503	0
2664	2503	0
2506	0	0
2507	0	0
2508	0	0
2508	0	1
2619	2508	0
2666	2508	0
2511	0	0
2512	0	0
2513	0	0
2513	0	1
2623	2513	0
2668	2513	0
2516	0	0
2517	0	0
2518	0	0
2518	0	1
2627	2518	0
2670	2518	0
2521	0	0
2522	0	0
2523	0	0
2523	0	1
2631	2523	0
2672	2523	0
2526	0	0
2527	0	0
2528	0	0
2528	0	1
2635	2528	0
2674	2528	0
2531	0	0
2532	0	0
2533	0	0
2533	0	1
2582	2533	0
2640	2533	0
2536	0	0
2536	0	1
2582	2536	0
2639	2536	0
2539	0	0
2539	0	1
2586	2539	0
2587	2539	0
2733	2539	0
2543	0	0
2544	0	0
2545	0	0
2545	0	1
2591	2545	0
2648	2545	0
2548	0	0
2548	0	1
2549	0	0
2549	0	1
2595	2549	0
2653	2549	0
2552	0	0
2552	0	1
2599	2552	0
2655	2552	0
2555	0	0
2555	0	1
2603	2555	0
2657	2555	0
2558	0	0
2558	0	1
2607	2558	0
2659	2558	0
2561	0	0
2561	0	1
2611	2561	0
2661	2561	0
2564	0	0
2564	0	1
2615	2564	0
2663	2564	0
2567	0	0
2567	0	1
2619	2567	0
2665	2567	0
2570	0	0
2570	0	1
2623	2570	0
2667	2570	0
2573	0	0
2573	0	1
2627	2573	0
2669	2573	0
2576	0	0
2576	0	1
2631	2576	0
2671	2576	0
2579	0	0
2579	0	1
2635	2579	0
2673	2579	0
2582	0	0
2582	0	1
2639	2582	0
2640	2582	0
2791	2582	0
2586	0	0
2587	0	0
2588	0	0
2588	0	1
2644	2588	0
2682	2588	0
2591	0	0
2591	0	1
2648	2591	0
2649	2591	0
2650	2591	0
2595	0	0
2595	0	1
2653	2595	0
2654	2595	0
2808	2595	0
2599	0	0
2599	0	1
2655	2599	0
2656	2599	0
2813	2599	0
2603	0	0
2603	0	1
2657	2603	0
2658	2603	0
2818	2603	0
2607	0	0
2607	0	1
2659	2607	0
2660	2607	0
2823	2607	0
2611	0	0
2611	0	1
2661	2611	0
2662	2611	0
2828	2611	0
2615	0	0
2615	0	1
2663	2615	0
2664	2615	0
2833	2615	0
2619	0	0
2619	0	1
2665	2619	0
2666	2619	0
2838	2619	0
2623	0	0
2623	0	1
2667	2623	0
2668	2623	0
2843	2623	0
2627	0	0
2627	0	1
2669	2627	0
2670	2627	0
2848	2627	0
2631	0	0
2631	0	1
2671	2631	0
2672	2631	0
2853	2631	0
2635	0	0
2635	0	1
2673	2635	0
2674	2635	0
2858	2635	0
2639	0	0
2640	0	0
2641	0	0
2641	0	1
2678	2641	0
2731	2641	0
2644	0	0
2644	0	1
2682	2644	0
2683	2644	0
2684	2644	0
2648	0	0
2649	0	0
2650	0	0
2650	0	1
2690	2650	0
2744	2650	0
2653	0	0
2654	0	0
2655	0	0
2656	0	0
2657	0	0
2658	0	0
2659	0	0
2660	0	0
2661	0	0
2662	0	0
2663	0	0
2664	0	0
2665	0	0
2666	0	0
2667	0	0
2668	0	0
2669	0	0
2670	0	0
2671	0	0
2672	0	0
2673	0	0
2674	0	0
2675	0	0
2675	0	1
2727	2675	0
2789	2675	0
2678	0	0
2678	0	1
2731	2678	0
2732	2678	0
2733	2678	0
2682	0	0
2683	0	0
2684	0	0
2684	0	1
2739	2684	0
2802	2684	0
2687	0	0
2687	0	1
2739	2687	0
2801	2687	0
2690	0	0
2690	0	1
2743	2690	0
2744	2690	0
2923	2690	0
2694	0	0
2694	0	1
2745	2694	0
2806	2694	0
2697	0	0
2697	0	1
2749	2697	0
2811	2697	0
2700	0	0
2700	0	1
2753	2700	0
2816	2700	0
2703	0	0
2703	0	1
2757	2703	0
2821	2703	0
2706	0	0
2706	0	1
2761	2706	0
2826	2706	0
2709	0	0
2709	0	1
2765	2709	0
2831	2709	0
2712	0	0
2712	0	1
2769	2712	0
2836	2712	0
2715	0	0
2715	0	1
2773	2715	0
2841	2715	0
2718	0	0
2718	0	1
2777	2718	0
2846	2718	0
2721	0	0
2721	0	1
2781	2721	0
2851	2721	0
2724	0	0
2724	0	1
2785	2724	0
2856	2724	0
2727	0	0
2727	0	1
2789	2727	0
2790	2727	0
2791	2727	0
2731	0	0
2732	0	0
2733	0	0
2733	0	1
2797	2733	0
2869	2733	0
2736	0	0
2736	0	1
2797	2736	0
2868	2736	0
2739	0	0
2739	0	1
2801	2739	0
2802	2739	0
2977	2739	0
2743	0	0
2744	0	0
2745	0	0
2745	0	1
2806	2745	0
2807	2745	0
2808	2745	0
2749	0	0
2749	0	1
2811	2749	0
2812	2749	0
2813	2749	0
2753	0	0
2753	0	1
2816	2753	0
2817	2753	0
2818	2753	0
2757	0	0
2757	0	1
2821	2757	0
2822	2757	0
2823	2757	0
2761	0	0
2761	0	1
2826	2761	0
2827	2761	0
2828	2761	0
2765	0	0
2765	0	1
2831	2765	0
2832	2765	0
2833	2765	0
2769	0	0
2769	0	1
2836	2769	0
2837	2769	0
2838	2769	0
2773	0	0
2773	0	1
2841	2773	0
2842	2773	0
2843	2773	0
2777	0	0
2777	0	1
2846	2777	0
2847	2777	0
2848	2777	0
2781	0	0
2781	0	1
2851	2781	0
2852	2781	0
2853	2781	0
2785	0	0
2785	0	1
2856	2785	0
2857	2785	0
2858	2785	0
2789	0	0
2790	0	0
2791	0	0
2791	0	1
2864	2791	0
2913	2791	0
2794	0	0
2794	0	1
2864	2794	0
2912	2794	0
2797	0	0
2797	0	1
2868	2797	0
2869	2797	0
3016	2797	0
2801	0	0
2802	0	0
2803	0	0
2803	0	1
2873	2803	0
2921	2803	0
2806	0	0
2807	0	0
2808	0	0
2808	0	1
2926	2808	0
2988	2808	0
2811	0	0
2812	0	0
2813	0	0
2813	0	1
2930	2813	0
2990	2813	0
2816	0	0
2817	0	0
2818	0	0
2818	0	1
2934	2818	0
2992	2818	0
2821	0	0
2822	0	0
2823	0	0
2823	0	1
2938	2823	0
2994	2823	0
2826	0	0
2827	0	0
2828	0	0
2828	0	1
2942	2828	0
2996	2828	0
2831	0	0
2832	0	0
2833	0	0
2833	0	1
2946	2833	0
2998	2833	0
2836	0	0
2837	0	0
2838	0	0
2838	0	1
2950	2838	0
3000	2838	0
2841	0	0
2842	0	0
2843	0	0
2843	0	1
2954	2843	0
3002	2843	0
2846	0	0
2847	0	0
2848	0	0
2848	0	1
2958	2848	0
3004	2848	0
2851	0	0
2852	0	0
2853	0	0
2853	0	1
2962	2853	0
3006	2853	0
2856	0	0
2857	0	0
2858	0	0
2858	0	1
2908	2858	0
2967	2858	0
2861	0	0
2861	0	1
2908	2861	0
2966	2861	0
2864	0	0
2864	0	1
2912	2864	0
2913	2864	0
3064	2864	0
2868	0	0
2869	0	0
2870	0	0
2870	0	1
2917	2870	0
2975	2870	0
2873	0	0
2873	0	1
2921	2873	0
2922	2873	0
2923	2873	0
2877	0	0
2877	0	1
2878	0	0
2878	0	1
2926	2878	0
2987	2878	0
2881	0	0
2881	0	1
2930	2881	0
2989	2881	0
2884	0	0
2884	0	1
2934	2884	0
2991	2884	0
2887	0	0
2887	0	1
2938	2887	0
2993	2887	0
2890	0	0
2890	0	1
2942	2890	0
2995	2890	0
2893	0	0
2893	0	1
2946	2893	0
2997	2893	0
2896	0	0
2896	0	1
2950	2896	0
2999	2896	0
2899	0	0
2899	0	1
2954	2899	0
3001	2899	0
2902	0	0
2902	0	1
2958	2902	0
3003	2902	0
2905	0	0
2905	0	1
2962	2905	0
3005	2905	0
2908	0	0
2908	0	1
2966	2908	0
2967	2908	0
3121	2908	0
2912	0	0
2913	0	0
2914	0	0
2914	0	1
2971	2914	0
3014	2914	0
2917	0	0
2917	0	1
2975	2917	0
2976	2917	0
2977	2917	0
2921	0	0
2922	0	0
2923	0	0
2923	0	1
2983	2923	0
3027	2923	0
2926	0	0
2926	0	1
2987	2926	0
2988	2926	0
3142	2926	0
2930	0	0
2930	0	1
2989	2930	0
2990	2930	0
3147	2930	0
2934	0	0
2934	0	1
2991	2934	0
2992	2934	0
3152	2934	0
2938	0	0
2938	0	1
2993	2938	0
2994	2938	0
3157	2938	0
2942	0	0
2942	0	1
2995	2942	0
2996	2942	0
3162	2942	0
2946	0	0
2946	0	1
2997	2946	0
2998	2946	0
3167	2946	0
2950	0	0
2950	0	1
2999	2950	0
3000	2950	0
3172	2950	0
2954	0	0
2954	0	1
3001	2954	0
3002	2954	0
3177	2954	0
2958	0	0
2958	0	1
3003	2958	0
3004	2958	0
3182	2958	0
2962	0	0
2962	0	1
3005	2962	0
3006	2962	0
3187	2962	0
2966	0	0
2967	0	0
2968	0	0
2968	0	1
3010	2968	0
3062	2968	0
2971	0	0
2971	0	1
3014	2971	0
3015	2971	0
3016	2971	0
2975	0	0
2976	0	0
2977	0	0
2977	0	1
3022	2977	0
3075	2977	0
2980	0	0
2980	0	1
3022	2980	0
3074	2980	0
2983	0	0
2983	0	1
3026	2983	0
3027	2983	0
3208	2983	0
2987	0	0
2988	0	0
2989	0	0
2990	0	0
2991	0	0
2992	0	0
2993	0	0
2994	0	0
2995	0	0
2996	0	0
2997	0	0
2998	0	0
2999	0	0
3000	0	0
3001	0	0
3002	0	0
3003	0	0
3004	0	0
3005	0	0
3006	0	0
3007	0	0
3007	0	1
3058	3007	0
3119	3007	0
3010	0	0
3010	0	1
3062	3010	0
3063	3010	0
3064	3010	0
3014	0	0
3015	0	0
3016	0	0
3016	0	1
3070	3016	0
3132	3016	0
3019	0	0
3019	0	1
3070	3019	0
3131	3019	0
3022	0	0
3022	0	1
3074	3022	0
3075	3022	0
3254	3022	0
3026	0	0
3027	0	0
3028	0	0
3028	0	1
3079	3028	0
3140	3028	0
3031	0	0
3031	0	1
3083	3031	0
3145	3031	0
3034	0	0
3034	0	1
3087	3034	0
3150	3034	0
3037	0	0
3037	0	1
3091	3037	0
3155	3037	0
3040	0	0
3040	0	1
3095	3040	0
3160	3040	0
3043	0	0
3043	0	1
3099	3043	0
3165	3043	0
3046	0	0
3046	0	1
3103	3046	0
3170	3046	0
3049	0	0
3049	0	1
3107	3049	0
3175	3049	0
3052	0	0
3052	0	1
3111	3052	0
3180	3052	0
3055	0	0
3055	0	1
3115	3055	0
3185	3055	0
3058	0	0
3058	0	1
3119	3058	0
3120	3058	0
3121	3058	0
3062	0	0
3063	0	0
3064	0	0
3064	0	1
3127	3064	0
3198	3064	0
3067	0	0
3067	0	1
3127	3067	0
3197	3067	0
3070	0	0
3070	0	1
3131	3070	0
3132	3070	0
3311	3070	0
3074	0	0
3075	0	0
3076	0	0
3076	0	1
3136	3076	0
3206	3076	0
3079	0	0
3079	0	1
3140	3079	0
3141	3079	0
3142	3079	0
3083	0	0
3083	0	1
3145	3083	0
3146	3083	0
3147	3083	0
3087	0	0
3087	0	1
3150	3087	0
3151	3087	0
3152	3087	0
3091	0	0
3091	0	1
3155	3091	0
3156	3091	0
3157	3091	0
3095	0	0
3095	0	1
3160	3095	0
3161	3095	0
3162	3095	0
3099	0	0
3099	0	1
3165	3099	0
3166	3099	0
3167	3099	0
3103	0	0
3103	0	1
3170	3103	0
3171	3103	0
3172	3103	0
3107	0	0
3107	0	1
3175	3107	0
3176	3107	0
3177	3107	0
3111	0	0
3111	0	1
3180	3111	0
3181	3111	0
3182	3111	0
3115	0	0
3115	0	1
3185	3115	0
3186	3115	0
3187	3115	0
3119	0	0
3120	0	0
3121	0	0
3121	0	1
3193	3121	0
3244	3121	0
3124	0	0
3124	0	1
3193	3124	0
3243	3124	0
3127	0	0
3127	0	1
3197	3127	0
3198	3127	0
3350	3127	0
3131	0	0
3132	0	0
3133	0	0
3133	0	1
3202	3133	0
3252	3133	0
3136	0	0
3136	0	1
3206	3136	0
3207	3136	0
3208	3136	0
3140	0	0
3141	0	0
3142	0	0
3142	0	1
3264	3142	0
3324	3142	0
3145	0	0
3146	0	0
3147	0	0
3147	0	1
3268	3147	0
3326	3147	0
3150	0	0
3151	0	0
3152	0	0
3152	0	1
3272	3152	0
3328	3152	0
3155	0	0
3156	0	0
3157	0	0
3157	0	1
3276	3157	0
3330	3157	0
3160	0	0
3161	0	0
3162	0	0
3162	0	1
3280	3162	0
3332	3162	0
3165	0	0
3166	0	0
3167	0	0
3167	0	1
3284	3167	0
3334	3167	0
3170	0	0
3171	0	0
3172	0	0
3172	0	1
3288	3172	0
3336	3172	0
3175	0	0
3176	0	0
3177	0	0
3177	0	1
3292	3177	0
3338	3177	0
3180	0	0
3181	0	0
3182	0	0
3182	0	1
3296	3182	0
3340	3182	0
3185	0	0
3186	0	0
3187	0	0
3187	0	1
3239	3187	0
3301	3187	0
3190	0	0
3190	0	1
3239	3190	0
3300	3190	0
3193	0	0
3193	0	1
3243	3193	0
3244	3193	0
3398	3193	0
3197	0	0
3198	0	0
3199	0	0
3199	0	1
3248	3199	0
3309	3199	0
3202	0	0
3202	0	1
3252	3202	0
3253	3202	0
3254	3202	0
3206	0	0
3207	0	0
3208	0	0
3208	0	1
3260	3208	0
3322	3208	0
3211	0	0
3211	0	1
3212	0	0
3212	0	1
3264	3212	0
3323	3212	0
3215	0	0
3215	0	1
3268	3215	0
3325	3215	0
3218	0	0
3218	0	1
3272	3218	0
3327	3218	0
3221	0	0
3221	0	1
3276	3221	0
3329	3221	0
3224	0	0
3224	0	1
3280	3224	0
3331	3224	0
3227	0	0
3227	0	1
3284	3227	0
3333	3227	0
3230	0	0
3230	0	1
3288	3230	0
3335	3230	0
3233	0	0
3233	0	1
3292	3233	0
3337	3233	0
3236	0	0
3236	0	1
3296	3236	0
3339	3236	0
3239	0	0
3239	0	1
3300	3239	0
3301	3239	0
3455	3239	0
3243	0	0
3244	0	0
3245	0	0
3245	0	1
3305	3245	0
3348	3245	0
3248	0	0
3248	0	1
3309	3248	0
3310	3248	0
3311	3248	0
3252	0	0
3253	0	0
3254	0	0
3254	0	1
3317	3254	0
3361	3254	0
3257	0	0
3257	0	1
3317	3257	0
3360	3257	0
3260	0	0
3260	0	1
3321	3260	0
3322	3260	0
3476	3260	0
3264	0	0
3264	0	1
3323	3264	0
3324	3264	0
3481	3264	0
3268	0	0
3268	0	1
3325	3268	0
3326	3268	0
3486	3268	0
3272	0	0
3272	0	1
3327	3272	0
3328	3272	0
3491	3272	0
3276	0	0
3276	0	1
3329	3276	0
3330	3276	0
3496	3276	0
3280	0	0
3280	0	1
3331	3280	0
3332	3280	0
3501	3280	0
3284	0	0
3284	0	1
3333	3284	0
3334	3284	0
3506	3284	0
3288	0	0
3288	0	1
3335	3288	0
3336	3288	0
3511	3288	0
3292	0	0
3292	0	1
3337	3292	0
3338	3292	0
3516	3292	0
3296	0	0
3296	0	1
3339	3296	0
3340	3296	0
3521	3296	0
3300	0	0
3301	0	0
3302	0	0
3302	0	1
3344	3302	0
3396	3302	0
3305	0	0
3305	0	1
3348	3305	0
3349	3305	0
3350	3305	0
3309	0	0
3310	0	0
3311	0	0
3311	0	1
3356	3311	0
3409	3311	0
3314	0	0
3314	0	1
3356	3314	0
3408	3314	0
3317	0	0
3317	0	1
3360	3317	0
3361	3317	0
3542	3317	0
3321	0	0
3322	0	0
3323	0	0
3324	0	0
3325	0	0
3326	0	0
3327	0	0
3328	0	0
3329	0	0
3330	0	0
3331	0	0
3332	0	0
3333	0	0
3334	0	0
3335	0	0
3336	0	0
3337	0	0
3338	0	0
3339	0	0
3340	0	0
3341	0	0
3341	0	1
3392	3341	0
3453	3341	0
3344	0	0
3344	0	1
3396	3344	0
3397	3344	0
3398	3344	0
3348	0	0
3349	0	0
3350	0	0
3350	0	1
3404	3350	0
3466	3350	0
3353	0	0
3353	0	1
3404	3353	0
3465	3353	0
3356	0	0
3356	0	1
3408	3356	0
3409	3356	0
3592	3356	0
3360	0	0
3361	0	0
3362	0	0
3362	0	1
3413	3362	0
3474	3362	0
3365	0	0
3365	0	1
3417	3365	0
3479	3365	0
3368	0	0
3368	0	1
3421	3368	0
3484	3368	0
3371	0	0
3371	0	1
3425	3371	0
3489	3371	0
3374	0	0
3374	0	1
3429	3374	0
3494	3374	0
3377	0	0
3377	0	1
3433	3377	0
3499	3377	0
3380	0	0
3380	0	1
3437	3380	0
3504	3380	0
3383	0	0
3383	0	1
3441	3383	0
3509	3383	0
3386	0	0
3386	0	1
3445	3386	0
3514	3386	0
3389	0	0
3389	0	1
3449	3389	0
3519	3389	0
3392	0	0
3392	0	1
3453	3392	0
3454	3392	0
3455	3392	0
3396	0	0
3397	0	0
3398	0	0
3398	0	1
3461	3398	0
3532	3398	0
3401	0	0
3401	0	1
3461	3401	0
3531	3401	0
3404	0	0
3404	0	1
3465	3404	0
3466	3404	0
3647	3404	0
3408	0	0
3409	0	0
3410	0	0
3410	0	1
3470	3410	0
3540	3410	0
3413	0	0
3413	0	1
3474	3413	0
3475	3413	0
3476	3413	0
3417	0	0
3417	0	1
3479	3417	0
3480	3417	0
3481	3417	0
3421	0	0
3421	0	1
3484	3421	0
3485	3421	0
3486	3421	0
3425	0	0
3425	0	1
3489	3425	0
3490	3425	0
3491	3425	0
3429	0	0
3429	0	1
3494	3429	0
3495	3429	0
3496	3429	0
3433	0	0
3433	0	1
3499	3433	0
3500	3433	0
3501	3433	0
3437	0	0
3437	0	1
3504	3437	0
3505	3437	0
3506	3437	0
3441	0	0
3441	0	1
3509	3441	0
3510	3441	0
3511	3441	0
3445	0	0
3445	0	1
3514	3445	0
3515	3445	0
3516	3445	0
3449	0	0
3449	0	1
3519	3449	0
3520	3449	0
3521	3449	0
3453	0	0
3454	0	0
3455	0	0
3455	0	1
3527	3455	0
3582	3455	0
3458	0	0
3458	0	1
3527	3458	0
3581	3458	0
3461	0	0
3461	0	1
3531	3461	0
3532	3461	0
3687	3461	0
3465	0	0
3466	0	0
3467	0	0
3467	0	1
3536	3467	0
3590	3467	0
3470	0	0
3470	0	1
3540	3470	0
3541	3470	0
3542	3470	0
3474	0	0
3475	0	0
3476	0	0
3476	0	1
3548	3476	0
3603	3476	0
3479	0	0
3480	0	0
3481	0	0
3481	0	1
3604	3481	0
3663	3481	0
3484	0	0
3485	0	0
3486	0	0
3486	0	1
3608	3486	0
3665	3486	0
3489	0	0
3490	0	0
3491	0	0
3491	0	1
3612	3491	0
3667	3491	0
3494	0	0
3495	0	0
3496	0	0
3496	0	1
3616	3496	0
3669	3496	0
3499	0	0
3500	0	0
3501	0	0
3501	0	1
3620	3501	0
3671	3501	0
3504	0	0
3505	0	0
3506	0	0
3506	0	1
3624	3506	0
3673	3506	0
3509	0	0
3510	0	0
3511	0	0
3511	0	1
3628	3511	0
3675	3511	0
3514	0	0
3515	0	0
3516	0	0
3516	0	1
3632	3516	0
3677	3516	0
3519	0	0
3520	0	0
3521	0	0
3521	0	1
3577	3521	0
3637	3521	0
3524	0	0
3524	0	1
3577	3524	0
3636	3524	0
3527	0	0
3527	0	1
3581	3527	0
3582	3527	0
3736	3527	0
3531	0	0
3532	0	0
3533	0	0
3533	0	1
3586	3533	0
3645	3533	0
3536	0	0
3536	0	1
3590	3536	0
3591	3536	0
3592	3536	0
3540	0	0
3541	0	0
3542	0	0
3542	0	1
3598	3542	0
3658	3542	0
3545	0	0
3545	0	1
3598	3545	0
3657	3545	0
3548	0	0
3548	0	1
3602	3548	0
3603	3548	0
3757	3548	0
3552	0	0
3552	0	1
3553	0	0
3553	0	1
3604	3553	0
3662	3553	0
3556	0	0
3556	0	1
3608	3556	0
3664	3556	0
3559	0	0
3559	0	1
3612	3559	0
3666	3559	0
3562	0	0
3562	0	1
3616	3562	0
3668	3562	0
3565	0	0
3565	0	1
3620	3565	0
3670	3565	0
3568	0	0
3568	0	1
3624	3568	0
3672	3568	0
3571	0	0
3571	0	1
3628	3571	0
3674	3571	0
3574	0	0
3574	0	1
3632	3574	0
3676	3574	0
3577	0	0
3577	0	1
3636	3577	0
3637	3577	0
3794	3577	0
3581	0	0
3582	0	0
3583	0	0
3583	0	1
3641	3583	0
3685	3583	0
3586	0	0
3586	0	1
3645	3586	0
3646	3586	0
3647	3586	0
3590	0	0
3591	0	0
3592	0	0
3592	0	1
3653	3592	0
3698	3592	0
3595	0	0
3595	0	1
3653	3595	0
3697	3595	0
3598	0	0
3598	0	1
3657	3598	0
3658	3598	0
3815	3598	0
3602	0	0
3603	0	0
3604	0	0
3604	0	1
3662	3604	0
3663	3604	0
3827	3604	0
3608	0	0
3608	0	1
3664	3608	0
3665	3608	0
3832	3608	0
3612	0	0
3612	0	1
3666	3612	0
3667	3612	0
3837	3612	0
3616	0	0
3616	0	1
3668	3616	0
3669	3616	0
3842	3616	0
3620	0	0
3620	0	1
3670	3620	0
3671	3620	0
3847	3620	0
3624	0	0
3624	0	1
3672	3624	0
3673	3624	0
3852	3624	0
3628	0	0
3628	0	1
3674	3628	0
3675	3628	0
3857	3628	0
3632	0	0
3632	0	1
3676	3632	0
3677	3632	0
3862	3632	0
3636	0	0
3637	0	0
3638	0	0
3638	0	1
3681	3638	0
3734	3638	0
3641	0	0
3641	0	1
3685	3641	0
3686	3641	0
3687	3641	0
3645	0	0
3646	0	0
3647	0	0
3647	0	1
3693	3647	0
3747	3647	0
3650	0	0
3650	0	1
3693	3650	0
3746	3650	0
3653	0	0
3653	0	1
3697	3653	0
3698	3653	0
3883	3653	0
3657	0	0
3658	0	0
3659	0	0
3659	0	1
3702	3659	0
3755	3659	0
3662	0	0
3663	0	0
3664	0	0
3665	0	0
3666	0	0
3667	0	0
3668	0	0
3669	0	0
3670	0	0
3671	0	0
3672	0	0
3673	0	0
3674	0	0
3675	0	0
3676	0	0
3677	0	0
3678	0	0
3678	0	1
3730	3678	0
3792	3678	0
3681	0	0
3681	0	1
3734	3681	0
3735	3681	0
3736	3681	0
3685	0	0
3686	0	0
3687	0	0
3687	0	1
3742	3687	0
3805	3687	0
3690	0	0
3690	0	1
3742	3690	0
3804	3690	0
3693	0	0
3693	0	1
3746	3693	0
3747	3693	0
3932	3693	0
3697	0	0
3698	0	0
3699	0	0
3699	0	1
3751	3699	0
3813	3699	0
3702	0	0
3702	0	1
3755	3702	0
3756	3702	0
3757	3702	0
3706	0	0
3706	0	1
3760	3706	0
3825	3706	0
3709	0	0
3709	0	1
3764	3709	0
3830	3709	0
3712	0	0
3712	0	1
3768	3712	0
3835	3712	0
3715	0	0
3715	0	1
3772	3715	0
3840	3715	0
3718	0	0
3718	0	1
3776	3718	0
3845	3718	0
3721	0	0
3721	0	1
3780	3721	0
3850	3721	0
3724	0	0
3724	0	1
3784	3724	0
3855	3724	0
3727	0	0
3727	0	1
3788	3727	0
3860	3727	0
3730	0	0
3730	0	1
3792	3730	0
3793	3730	0
3794	3730	0
3734	0	0
3735	0	0
3736	0	0
3736	0	1
3800	3736	0
3873	3736	0
3739	0	0
3739	0	1
3800	3739	0
3872	3739	0
3742	0	0
3742	0	1
3804	3742	0
3805	3742	0
3986	3742	0
3746	0	0
3747	0	0
3748	0	0
3748	0	1
3809	3748	0
3881	3748	0
3751	0	0
3751	0	1
3813	3751	0
3814	3751	0
3815	3751	0
3755	0	0
3756	0	0
3757	0	0
3757	0	1
3821	3757	0
3894	3757	0
3760	0	0
3760	0	1
3825	3760	0
3826	3760	0
3827	3760	0
3764	0	0
3764	0	1
3830	3764	0
3831	3764	0
3832	3764	0
3768	0	0
3768	0	1
3835	3768	0
3836	3768	0
3837	3768	0
3772	0	0
3772	0	1
3840	3772	0
3841	3772	0
3842	3772	0
3776	0	0
3776	0	1
3845	3776	0
3846	3776	0
3847	3776	0
3780	0	0
3780	0	1
3850	3780	0
3851	3780	0
3852	3780	0
3784	0	0
3784	0	1
3855	3784	0
3856	3784	0
3857	3784	0
3788	0	0
3788	0	1
3860	3788	0
3861	3788	0
3862	3788	0
3792	0	0
3793	0	0
3794	0	0
3794	0	1
3868	3794	0
3922	3794	0
3797	0	0
3797	0	1
3868	3797	0
3921	3797	0
3800	0	0
3800	0	1
3872	3800	0
3873	3800	0
4028	3800	0
3804	0	0
3805	0	0
3806	0	0
3806	0	1
3877	3806	0
3930	3806	0
3809	0	0
3809	0	1
3881	3809	0
3882	3809	0
3883	3809	0
3813	0	0
3814	0	0
3815	0	0
3815	0	1
3889	3815	0
3943	3815	0
3818	0	0
3818	0	1
3889	3818	0
3942	3818	0
3821	0	0
3821	0	1
3893	3821	0
3894	3821	0
4049	3821	0
3825	0	0
3826	0	0
3827	0	0
3827	0	1
3947	3827	0
4006	3827	0
3830	0	0
3831	0	0
3832	0	0
3832	0	1
3951	3832	0
4008	3832	0
3835	0	0
3836	0	0
